# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.16.1
#@/tick	27887
#@/user_id	nixos-ysun
xi la zi mu 	希臘字母	c=2 d=1.0484 t=27887
xi le 	洗了	c=2 d=1.28207 t=27887
xi li 	細粒	c=0 d=0.0548812 t=27887
xi li du 	細粒度	c=1 d=0.551563 t=27887
xi lie 	系列	c=3 d=1.34409 t=27887
xi tong 	系統	c=49 d=5.56165 t=27887
xi tong pan 	系統盤	c=1 d=0.236928 t=27887
xi tong xue xi 	系統學習	c=1 d=0.873716 t=27887
xi wan 	洗碗	c=0 d=0.0946485 t=27887
xi wan qu le 	洗碗去了	c=1 d=0.951229 t=27887
xi wang 	希望	c=33 d=5.91594 t=27887
xi wei 	吸味	c=1 d=0.0587185 t=27887
xi xi 	嘻嘻	c=1 d=0.606531 t=27887
xi xi ha ha 	嘻嘻哈哈	c=1 d=0.847894 t=27887
xi yin 	吸引	c=1 d=0.677057 t=27887
xi zao 	洗澡	c=1 d=0.390628 t=27887
xia 	下	c=49 d=7.0583 t=27887
xia 	俠	c=0 d=0.0995012 t=27887
xia 	蝦	c=1 d=0.782705 t=27887
xia ci 	下次	c=4 d=1.12017 t=27887
xia ci 	瑕疵	c=11 d=4.63608 t=27887
xia dan 	下單	c=2 d=1.56932 t=27887
xia dan shi 	下單時	c=1 d=0.637628 t=27887
xia de 	嚇得	c=2 d=1.45318 t=27887
xia die 	下跌	c=1 d=0.313486 t=27887
xia fang 	下方	c=1 d=0.806541 t=27887
xia jiang 	下降	c=1 d=0.860708 t=27887
xia jiang 	蝦醬	c=1 d=0.697676 t=27887
xia lai 	下來	c=4 d=1.58749 t=27887
xia lou 	下樓	c=2 d=1.56126 t=27887
xia mian 	下面	c=5 d=2.1743 t=27887
xia shang 	下上	c=1 d=0.802519 t=27887
xia shu 	下書	c=0 d=0.0579842 t=27887
xia shui dao 	下水道	c=1 d=0.860708 t=27887
xia wu 	下午	c=7 d=2.30901 t=27887
xia xia 	蝦蝦	c=3 d=2.1166 t=27887
xia yi bu 	下一步	c=3 d=1.30487 t=27887
xia yi ge 	下一個	c=2 d=1.55576 t=27887
xia yi miao 	下一秒	c=1 d=0.927743 t=27887
xia yue 	下月	c=2 d=1.08048 t=27887
xia zai 	下載	c=23 d=6.41752 t=27887
xia zai lian jie 	下載鏈接	c=1 d=1 t=27887
xia zai liang 	下載量	c=1 d=0.794534 t=27887
xia zai wan le 	下載完了	c=1 d=0.955997 t=27887
xian 	先	c=139 d=10.0744 t=27887
xian ba 	先把	c=3 d=1.05663 t=27887
xian bu qu 	先不去	c=1 d=0.946485 t=27887
xian chang 	現場	c=2 d=0.488585 t=27887
xian cheng 	現成	c=4 d=1.13095 t=27887
xian cun 	顯存	c=4 d=1.68473 t=27887
xian dai 	現代	c=1 d=0.201897 t=27887
xian huo 	現貨	c=1 d=0.115903 t=27887
xian ji 	獻祭	c=1 d=0.66034 t=27887
xian jia 	現價	c=1 d=0.923116 t=27887
xian jie duan 	現階段	c=1 d=0.603506 t=27887
xian ju 	現居	c=1 d=0.657047 t=27887
xian ka 	顯卡	c=7 d=3.17061 t=27887
xian nv 	仙女	c=1 d=0.782705 t=27887
xian qian 	先前	c=1 d=0.878095 t=27887
xian qu 	先去	c=2 d=1.25853 t=27887
xian ran 	顯然	c=2 d=0.67368 t=27887
xian ru wei zhu 	先入爲主	c=1 d=0.923116 t=27887
xian shi 	現時	c=1 d=0.606531 t=27887
xian shi 	顯示	c=17 d=4.38524 t=27887
xian shi qi 	顯示器	c=0 d=0.0941765 t=27887
xian song 	先送	c=1 d=0.980199 t=27887
xian su 	限速	c=2 d=1.55841 t=27887
xian suo 	線索	c=2 d=1.32837 t=27887
xian tiao 	線條	c=1 d=0.878095 t=27887
xian xiang 	現象	c=1 d=0.869358 t=27887
xian xing 	先行	c=0 d=0.0465334 t=27887
xian xiu 	先修	c=1 d=0.878095 t=27887
xian zai 	現在	c=139 d=8.30547 t=27887
xian zai chi le 	現在遲了	c=1 d=0.970446 t=27887
xian zhi 	閒置	c=0 d=0.0843665 t=27887
xian zhi 	限制	c=97 d=8.73296 t=27887
xian zhuang 	現狀	c=2 d=0.488585 t=27887
xiang 	像	c=15 d=3.05874 t=27887
xiang 	向	c=5 d=2.19145 t=27887
xiang 	想	c=75 d=6.08606 t=27887
xiang 	香	c=1 d=0.683861 t=27887
xiang bi 	相比	c=1 d=0.937067 t=27887
xiang bu dao 	想不到	c=3 d=1.45096 t=27887
xiang bu qi lai 	想不起來	c=1 d=0.537944 t=27887
xiang bu xiang 	想不想	c=1 d=0.680451 t=27887
xiang cai 	香菜	c=1 d=0.951229 t=27887
xiang dao 	想到	c=1 d=0.726149 t=27887
xiang fa 	想法	c=5 d=1.91609 t=27887
xiang gang 	香港	c=2 d=1.33802 t=27887
xiang guan 	相關	c=6 d=1.84395 t=27887
xiang hao 	想好	c=1 d=0.771052 t=27887
xiang jin 	詳盡	c=1 d=0.755784 t=27887
xiang liang 	向量	c=1 d=0.847894 t=27887
xiang mu 	項目	c=19 d=4.29584 t=27887
xiang mu ming 	項目名	c=1 d=0.937067 t=27887
xiang mu yu 	項目與	c=1 d=0.50409 t=27887
xiang ni 	像你	c=1 d=0.904837 t=27887
xiang ni 	向你	c=1 d=0.554327 t=27887
xiang qi 	想起	c=2 d=0.99258 t=27887
xiang qian kan 	向前看	c=1 d=0.384812 t=27887
xiang qing 	詳情	c=1 d=0.839457 t=27887
xiang qu 	想去	c=3 d=1.41476 t=27887
xiang qu na 	想去哪	c=1 d=0.360595 t=27887
xiang shou 	享受	c=1 d=0.980199 t=27887
xiang shu 	橡樹	c=0 d=0.0425283 t=27887
xiang shu 	詳述	c=1 d=0.810584 t=27887
xiang shu zhi xin 	橡樹之心	c=3 d=1.29085 t=27887
xiang tong 	相通	c=1 d=0.519442 t=27887
xiang tu 	想吐	c=1 d=0.697676 t=27887
xiang wei 	香味	c=1 d=0.0753961 t=27887
xiang wen 	想問	c=1 d=0.657047 t=27887
xiang xi 	詳細	c=18 d=2.90362 t=27887
xiang xiang 	想想	c=2 d=1.18058 t=27887
xiang xiang 	想象	c=0 d=0.0694197 t=27887
xiang xin 	相信	c=2 d=1.17921 t=27887
xiang xiu 	湘繡	c=1 d=0.251579 t=27887
xiang yao 	想要	c=2 d=0.778318 t=27887
xiang yi xiang 	想一想	c=1 d=0.38868 t=27887
xiang ying 	相應	c=1 d=0.802519 t=27887
xiang ying 	響應	c=5 d=2.71536 t=27887
xiang ying huan man 	響應緩慢	c=1 d=0.895834 t=27887
xiang zai 	想在	c=1 d=0.687289 t=27887
xiang zhe 	想着	c=1 d=0.506617 t=27887
xiao 	小	c=8 d=2.14224 t=27887
xiao 	校	c=1 d=0.677057 t=27887
xiao 	笑	c=4 d=1.85039 t=27887
xiao bao 	小包	c=0 d=0.097531 t=27887
xiao bao bao 	小包包	c=1 d=0.980199 t=27887
xiao cheng xu 	小程序	c=1 d=0.927743 t=27887
xiao chuang kou 	小窗口	c=2 d=1.53826 t=27887
xiao di 	小弟	c=3 d=1.85632 t=27887
xiao diao mao 	小吊毛	c=1 d=0.818731 t=27887
xiao fan wei 	小範圍	c=1 d=0.755784 t=27887
xiao gai dong 	小改動	c=2 d=1.1867 t=27887
xiao guo 	效果	c=18 d=5.68467 t=27887
xiao guo tu 	效果圖	c=1 d=0.715338 t=27887
xiao hai 	小孩	c=2 d=1.32965 t=27887
xiao han 	小漢	c=1 d=0.571209 t=27887
xiao hao 	消耗	c=3 d=1.74058 t=27887
xiao hua 	消化	c=1 d=0.960789 t=27887
xiao hua 	笑話	c=1 d=0.955997 t=27887
xiao jian yi 	小建議	c=2 d=1.25455 t=27887
xiao ku lou 	小骷髏	c=1 d=1 t=27887
xiao liao 	小料	c=1 d=0.0614212 t=27887
xiao liu 	小劉	c=1 d=0.299692 t=27887
xiao lv 	效率	c=1 d=0.477114 t=27887
xiao ma 	小馬	c=7 d=2.69358 t=27887
xiao men 	小門	c=1 d=0.869358 t=27887
xiao mi 	小米	c=1 d=0.304221 t=27887
xiao qi 	小氣	c=0 d=0.0955997 t=27887
xiao qi bao zi 	小氣包子	c=1 d=0.960789 t=27887
xiao qu 	小區	c=2 d=0.771052 t=27887
xiao shi 	小時	c=2 d=1.37949 t=27887
xiao shi 	消失	c=7 d=2.09769 t=27887
xiao shi hou 	小時候	c=1 d=0.951229 t=27887
xiao si 	笑死	c=2 d=1.44275 t=27887
xiao sun 	小孫	c=1 d=0.865022 t=27887
xiao tu biao 	小圖標	c=3 d=1.58307 t=27887
xiao wen ti 	小問題	c=11 d=2.93109 t=27887
xiao wu 	小屋	c=1 d=0.822835 t=27887
xiao xi 	消息	c=8 d=2.60172 t=27887
xiao xi mian 	消息面	c=3 d=1.06698 t=27887
xiao xiao 	小小	c=0 d=0.0980199 t=27887
xiao xiao ban 	小小班	c=1 d=0.985112 t=27887
xiao xin 	小心	c=1 d=0.965605 t=27887
xiao yao jing 	小妖精	c=1 d=0.882497 t=27887
xiao yao wan 	小藥丸	c=1 d=0.600496 t=27887
xiao yin wa 	小淫娃	c=1 d=0.557106 t=27887
xiao ying 	效應	c=1 d=0.451581 t=27887
xiao you 	校友	c=0 d=0.0609571 t=27887
xiao you qun 	校友羣	c=1 d=0.612626 t=27887
xiao zi 	孝子	c=0 d=0.0980199 t=27887
xie 	些	c=7 d=2.49789 t=27887
xie 	寫	c=21 d=4.96015 t=27887
xie cheng 	寫成	c=1 d=0.909373 t=27887
xie cheng xu 	些程序	c=1 d=0.499074 t=27887
xie cuo 	寫錯	c=1 d=0.701173 t=27887
xie dao 	寫到	c=1 d=0.985112 t=27887
xie de 	寫得	c=1 d=0.873716 t=27887
xie fa 	寫法	c=1 d=0.591555 t=27887
xie ge 	寫個	c=1 d=0.97531 t=27887
xie hao 	寫好	c=1 d=0.951229 t=27887
xie lu 	泄露	c=2 d=0.782705 t=27887
xie ru 	寫入	c=4 d=1.18497 t=27887
xie shang 	協商	c=1 d=0.895834 t=27887
xie shang 	寫上	c=1 d=0.900325 t=27887
xie tian xie di 	謝天謝地	c=1 d=0.680451 t=27887
xie xia 	卸下	c=1 d=0.329559 t=27887
xie xia 	寫下	c=1 d=0.715338 t=27887
xie xia lai 	寫下來	c=1 d=0.146607 t=27887
xie xie 	寫寫	c=0 d=0.0759572 t=27887
xie xie 	謝謝	c=1 d=0.744532 t=27887
xie xie kan 	寫寫看	c=1 d=0.763379 t=27887
xie yi xia 	寫一下	c=1 d=0.628135 t=27887
xie zhu 	協助	c=1 d=0.726149 t=27887
xie zuo 	協作	c=2 d=1.12234 t=27887
xie zuo 	寫作	c=2 d=1.14367 t=27887
xie zuo kai fa 	寫作開發	c=1 d=0.501576 t=27887
xin 	新	c=18 d=3.55621 t=27887
xin ban 	新版	c=5 d=1.40528 t=27887
xin ban ben 	新版本	c=1 d=0.255381 t=27887
xin di 	心底	c=1 d=0.895834 t=27887
xin dian tu 	心電圖	c=2 d=1.87954 t=27887
xin geng 	心梗	c=1 d=0.900325 t=27887
xin jian 	新建	c=4 d=1.65582 t=27887
xin jiu 	新舊	c=1 d=0.794534 t=27887
xin jiu ban ben 	新舊版本	c=1 d=0.603506 t=27887
xin ku 	辛苦	c=11 d=2.54545 t=27887
xin li 	心理	c=1 d=0.532592 t=27887
xin li xue 	心理學	c=1 d=0.337902 t=27887
xin pian 	芯片	c=2 d=0.95978 t=27887
xin pin 	新品	c=1 d=0.115325 t=27887
xin ren 	新人	c=1 d=0.178173 t=27887
xin she bei 	新設備	c=1 d=0.891366 t=27887
xin sheng er 	新生兒	c=1 d=0.843665 t=27887
xin shou ji 	新手機	c=1 d=0.852144 t=27887
xin tai 	心態	c=1 d=0.0471227 t=27887
xin wen 	新聞	c=0 d=0.0927743 t=27887
xin xi 	信息	c=30 d=3.67434 t=27887
xin xi lai yuan 	信息來源	c=1 d=0.647265 t=27887
xin xi lan 	新西蘭	c=1 d=0.748264 t=27887
xin xin 	信心	c=1 d=0.10383 t=27887
xin yi lun 	新一輪	c=1 d=0.771052 t=27887
xin zeng 	新增	c=4 d=1.84916 t=27887
xin zhan 	新棧	c=1 d=0.878095 t=27887
xing 	性	c=3 d=1.33261 t=27887
xing 	行	c=11 d=3.0762 t=27887
xing bu xing 	行不行	c=1 d=0.697676 t=27887
xing cheng 	形成	c=1 d=0.763379 t=27887
xing fen 	興奮	c=1 d=0.985112 t=27887
xing fu 	性福	c=1 d=0.666977 t=27887
xing ge 	性格	c=1 d=0.562705 t=27887
xing jia bi 	性價比	c=1 d=0.621885 t=27887
xing neng 	性能	c=10 d=2.86398 t=27887
xing qi 	星期	c=1 d=0.869358 t=27887
xing qu 	興趣	c=1 d=0.722527 t=27887
xing shi 	形式	c=7 d=2.63322 t=27887
xing shi shang 	形式上	c=1 d=0.410656 t=27887
xing tai 	形態	c=2 d=0.467804 t=27887
xing wei 	行爲	c=18 d=3.30473 t=27887
xing zhi 	興致	c=1 d=0.960789 t=27887
xing zhi suo zhi 	興之所至	c=1 d=0.0792617 t=27887
xiong di 	兄弟	c=1 d=0.240508 t=27887
xiong di men 	兄弟們	c=2 d=1.20641 t=27887
xiu 	休	c=1 d=0.99005 t=27887
xiu 	修	c=2 d=0.945181 t=27887
xiu 	秀	c=1 d=0.99005 t=27887
xiu chi 	羞恥	c=1 d=0.97531 t=27887
xiu fu 	修復	c=25 d=3.68646 t=27887
xiu gai 	修改	c=16 d=3.75209 t=27887
xiu ge jiao 	修個腳	c=1 d=0.927743 t=27887
xiu shi 	修飾	c=1 d=0.683861 t=27887
xiu xi 	休息	c=1 d=0.67368 t=27887
xiu zhan 	休戰	c=1 d=0.257947 t=27887
xiu zheng 	修正	c=2 d=1.46462 t=27887
xu 	需	c=0 d=0.0331211 t=27887
xu bu xu yao 	需不需要	c=2 d=1.30466 t=27887
xu duo 	許多	c=1 d=0.88692 t=27887
xu jie 	續借	c=1 d=0.588605 t=27887
xu qiu 	需求	c=17 d=4.20315 t=27887
xu shi 	敘事	c=1 d=0.509156 t=27887
xu shu 	敘述	c=1 d=0.946485 t=27887
xu yao 	需要	c=99 d=6.68644 t=27887
xu zhi dao 	需知道	c=2 d=0.668682 t=27887
xuan 	選	c=7 d=2.02332 t=27887
xuan chuan 	宣傳	c=2 d=1.12485 t=27887
xuan chui 	懸垂	c=0 d=0.00507928 t=27887
xuan chui ju tui 	懸垂舉腿	c=1 d=0.0510474 t=27887
xuan de hao 	選得好	c=1 d=0.571209 t=27887
xuan fu 	懸浮	c=0 d=0.0782705 t=27887
xuan fu chuang kou 	懸浮窗口	c=1 d=0.786628 t=27887
xuan ju 	選舉	c=0 d=0.0869358 t=27887
xuan xia 	選下	c=1 d=0.852144 t=27887
xuan xiang 	選項	c=1 d=0.650509 t=27887
xuan xuan 	宣萱	c=1 d=0.0536647 t=27887
xuan xuan 	軒軒	c=1 d=0.900325 t=27887
xuan xue 	玄學	c=2 d=0.574884 t=27887
xuan yao 	炫耀	c=1 d=0.941765 t=27887
xuan ze 	選擇	c=12 d=2.98852 t=27887
xuan ze de 	選擇的	c=1 d=0.937067 t=27887
xuan zhong 	選中	c=2 d=0.983827 t=27887
xuan zi 	選字	c=2 d=1.10797 t=27887
xuan zi kuang 	選字框	c=1 d=0.900325 t=27887
xue 	學	c=6 d=2.74091 t=27887
xue dao 	學到	c=1 d=0.97531 t=27887
xue sheng 	學生	c=2 d=1.01545 t=27887
xue sheng 	血昇	c=1 d=0.873716 t=27887
xue xi 	學習	c=4 d=1.51047 t=27887
xue xue 	學學	c=1 d=0.810584 t=27887
xue xue 	血血	c=1 d=0.557106 t=27887
xue xue 	雪雪	c=1 d=0.546074 t=27887
xue zi 	靴子	c=1 d=0.904837 t=27887
xun 	薰	c=1 d=0.946485 t=27887
xun huan 	循環	c=1 d=0.878095 t=27887
xun lian 	訓練	c=5 d=3.00526 t=27887
xun su 	迅速	c=2 d=0.954541 t=27887
xun wen 	詢問	c=3 d=1.95577 t=27887
xun xun 	訓訓	c=1 d=0.985112 t=27887
xun zhao 	尋找	c=2 d=0.915236 t=27887
ya 	丫	c=1 d=0.937067 t=27887
ya 	呀	c=7 d=3.22829 t=27887
ya cai 	芽菜	c=1 d=0.0629761 t=27887
ya li 	壓力	c=1 d=0.283654 t=27887
ya li da 	壓力大	c=1 d=0.900325 t=27887
ya li wei 	壓力位	c=1 d=0.501576 t=27887
ya po 	壓迫	c=0 d=0.083527 t=27887
ya yuan 	雅苑	c=0 d=0.0798516 t=27887
ya zhu 	押注	c=1 d=0.402524 t=27887
yan 	眼	c=1 d=0.923116 t=27887
yan 	醃	c=0 d=0.0431711 t=27887
yan 	閹	c=0 d=0.0843665 t=27887
yan chang 	延長	c=0 d=0.0900325 t=27887
yan chang duan li 	延長端粒	c=1 d=0.904837 t=27887
yan chi 	延遲	c=1 d=0.465334 t=27887
yan guang 	眼光	c=1 d=0.918512 t=27887
yan jin 	嚴謹	c=2 d=1.07505 t=27887
yan jing 	眼鏡	c=0 d=0.0402524 t=27887
yan jiu 	研究	c=1 d=0.88692 t=27887
yan le ba 	閹了吧	c=1 d=0.847894 t=27887
yan ru wei xian 	醃入味先	c=1 d=0.433874 t=27887
yan sheng pin 	衍生品	c=1 d=0.217621 t=27887
yan shi 	演示	c=0 d=0.0588605 t=27887
yan shi di zhi 	演示地址	c=1 d=0.591555 t=27887
yan shou 	驗收	c=1 d=0.818731 t=27887
yan zheng 	炎症	c=0 d=0.0895834 t=27887
yan zheng 	驗證	c=11 d=3.36922 t=27887
yan zheng guo 	驗證過	c=2 d=1.43182 t=27887
yan zheng ma 	驗證碼	c=2 d=1.84167 t=27887
yan zhong 	嚴重	c=6 d=2.03796 t=27887
yang 	樣	c=1 d=0.839457 t=27887
yang 	養	c=1 d=0.937067 t=27887
yang ban 	樣板	c=1 d=0.794534 t=27887
yang gan ju 	洋甘菊	c=1 d=0.97531 t=27887
yang hua 	氧化	c=1 d=0.860708 t=27887
yang huo 	養活	c=1 d=0.744532 t=27887
yang mao 	羊毛	c=1 d=0.82619 t=27887
yang shi 	樣式	c=3 d=0.9228 t=27887
yao 	咬	c=0 d=0.0980199 t=27887
yao 	要	c=79 d=7.78842 t=27887
yao bi 	要比	c=1 d=0.412714 t=27887
yao bu 	要不	c=8 d=1.85284 t=27887
yao bu yao 	要不要	c=7 d=1.94926 t=27887
yao chi 	要喫	c=1 d=0.474734 t=27887
yao dai shang 	要帶上	c=1 d=0.937067 t=27887
yao dian 	要點	c=1 d=0.831104 t=27887
yao gan 	要幹	c=1 d=0.519442 t=27887
yao hao jiu 	要好久	c=1 d=0.960789 t=27887
yao jin 	要緊	c=1 d=0.70822 t=27887
yao me 	要麼	c=2 d=0.797198 t=27887
yao ming 	要命	c=1 d=0.814647 t=27887
yao na 	要拿	c=1 d=0.913931 t=27887
yao ni 	要你	c=1 d=0.980199 t=27887
yao qiu 	要求	c=10 d=2.37008 t=27887
yao qu 	要去	c=1 d=0.554327 t=27887
yao sai 	要塞	c=1 d=0.913931 t=27887
yao shi 	耀石	c=1 d=0.228779 t=27887
yao wan 	藥丸	c=0 d=0.0597501 t=27887
yao yao 	搖搖	c=0 d=0.0865022 t=27887
yao yao 	藥藥	c=1 d=0.873716 t=27887
yao yao wu qi 	遙遙無期	c=1 d=0.0862936 t=27887
yao zhi dao 	要知道	c=1 d=0.628135 t=27887
yao zuo 	要做	c=1 d=0.995012 t=27887
ye 	也	c=144 d=8.09147 t=27887
ye 	嘢	c=1 d=0.410656 t=27887
ye 	耶	c=3 d=1.03622 t=27887
ye 	頁	c=0 d=0.0680451 t=27887
ye bie 	也別	c=1 d=0.818731 t=27887
ye de 	也得	c=1 d=0.0555762 t=27887
ye dei 	也得	c=2 d=1.38449 t=27887
ye hui 	也會	c=5 d=1.47392 t=27887
ye jiu shi 	也就是	c=1 d=0.790571 t=27887
ye ke neng 	也可能	c=1 d=0.690734 t=27887
ye man ren 	野蠻人	c=1 d=0.856415 t=27887
ye mian 	頁面	c=4 d=2.09068 t=27887
ye neng 	也能	c=1 d=0.927743 t=27887
ye qing 	也請	c=2 d=1.36724 t=27887
ye shi 	也是	c=11 d=2.02074 t=27887
ye xiang 	也想	c=1 d=0.591555 t=27887
ye xin 	野心	c=1 d=0.522046 t=27887
ye xing 	也行	c=1 d=0.831104 t=27887
ye xu 	也許	c=23 d=3.40705 t=27887
ye yao 	也要	c=3 d=1.25441 t=27887
ye ye 	耶耶	c=1 d=0.588605 t=27887
ye yong 	也用	c=1 d=0.865022 t=27887
ye you 	也有	c=3 d=1.05786 t=27887
ye you xu yao 	也有需要	c=1 d=0.364219 t=27887
ye yu 	業餘	c=1 d=0.171187 t=27887
ye zai 	也在	c=2 d=0.956077 t=27887
yi 	一	c=2 d=1.31037 t=27887
yi 	以	c=7 d=2.22232 t=27887
yi 	億	c=1 d=0.909373 t=27887
yi 	咦	c=2 d=1.57517 t=27887
yi 	已	c=1 d=0.972526 t=27887
yi ba 	一把	c=1 d=0.869358 t=27887
yi ba zhang 	一巴掌	c=2 d=0.48091 t=27887
yi ban 	一半	c=3 d=1.66285 t=27887
yi ban 	一版	c=1 d=0.516851 t=27887
yi ban 	一般	c=5 d=2.05438 t=27887
yi ban shi jian 	一半時間	c=1 d=0.932394 t=27887
yi bei 	一杯	c=1 d=0.612626 t=27887
yi bei 	以備	c=1 d=0.882497 t=27887
yi bi 	一筆	c=0 d=0.0786628 t=27887
yi bian 	一遍	c=0 d=0.0814647 t=27887
yi bian 	一邊	c=3 d=2.29739 t=27887
yi bian 	以便	c=1 d=0.594521 t=27887
yi bian da dian hua 	一邊打電話	c=1 d=0.941765 t=27887
yi bian yu 	以便於	c=4 d=1.10346 t=27887
yi bo 	一波	c=3 d=0.819292 t=27887
yi bu 	一部	c=0 d=0.0737123 t=27887
yi bu bu 	一步步	c=1 d=0.873716 t=27887
yi bu fen 	一部分	c=5 d=2.62839 t=27887
yi ceng 	一層	c=2 d=0.717219 t=27887
yi chang 	一場	c=1 d=0.25284 t=27887
yi chang 	異常	c=7 d=3.10987 t=27887
yi chu 	移除	c=6 d=2.32383 t=27887
yi chui zi 	一錘子	c=1 d=0.865022 t=27887
yi chui zi mai mai 	一錘子買賣	c=1 d=0.744532 t=27887
yi ci 	一次	c=15 d=2.84482 t=27887
yi cong xing 	依從性	c=1 d=0.99005 t=27887
yi cun 	一寸	c=1 d=0.923116 t=27887
yi dao 	一刀	c=0 d=0.0941765 t=27887
yi dao 	移到	c=1 d=0.932394 t=27887
yi dian 	一點	c=10 d=1.87393 t=27887
yi dian dian 	一點點	c=1 d=0.99005 t=27887
yi ding 	一定	c=11 d=2.36295 t=27887
yi dong 	移動	c=2 d=1.24344 t=27887
yi dong bu dong 	一動不動	c=1 d=0.767206 t=27887
yi dong duan 	移動端	c=1 d=0.873716 t=27887
yi duan shi jian 	一段時間	c=1 d=0.790571 t=27887
yi dui 	一堆	c=1 d=0.909373 t=27887
yi dui 	一對	c=1 d=0.904837 t=27887
yi dun 	一頓	c=2 d=1.32849 t=27887
yi fen 	一份	c=4 d=1.52312 t=27887
yi fu 	衣服	c=1 d=0.740818 t=27887
yi gan yi miao 	乙肝疫苗	c=1 d=0.818731 t=27887
yi ge 	一個	c=185 d=6.96436 t=27887
yi ge yue 	一個月	c=1 d=0.371577 t=27887
yi guo lai 	移過來	c=1 d=0.904837 t=27887
yi guo qu 	移過去	c=1 d=0.960789 t=27887
yi han 	遺憾	c=1 d=0.565525 t=27887
yi hou 	以後	c=6 d=1.49371 t=27887
yi hui 	一會	c=2 d=0.731189 t=27887
yi huo 	亦或	c=0 d=0.0856415 t=27887
yi huo 	疑惑	c=2 d=0.951229 t=27887
yi huo shi 	亦或是	c=12 d=2.10759 t=27887
yi ji 	以及	c=30 d=4.70491 t=27887
yi jia 	一家	c=1 d=0.771052 t=27887
yi jian 	意見	c=11 d=2.81468 t=27887
yi jian shi 	一件事	c=1 d=0.429557 t=27887
yi jing 	一經	c=2 d=1.51742 t=27887
yi jing 	已經	c=75 d=4.61426 t=27887
yi jing she zhi 	一經設置	c=1 d=0.767206 t=27887
yi jing xiao shi 	已經消失	c=1 d=0.927743 t=27887
yi jing you 	已經有	c=1 d=0.311923 t=27887
yi jing zai 	已經在	c=1 d=0.511709 t=27887
yi jiu 	依舊	c=35 d=6.16509 t=27887
yi jiu wei 	已就位	c=1 d=0.514274 t=27887
yi ju 	一句	c=4 d=0.787831 t=27887
yi ju 	依據	c=3 d=1.39315 t=27887
yi kuai 	一塊	c=4 d=2.46562 t=27887
yi lai 	依賴	c=8 d=2.53587 t=27887
yi lian 	一臉	c=1 d=0.744532 t=27887
yi liu 	遺留	c=1 d=0.839457 t=27887
yi lou 	一樓	c=1 d=0.985112 t=27887
yi lou 	遺漏	c=1 d=0.786628 t=27887
yi lu 	一路	c=1 d=0.677057 t=27887
yi lun 	一輪	c=1 d=0.648324 t=27887
yi luo kuang 	一籮筐	c=1 d=0.873716 t=27887
yi ma 	姨媽	c=0 d=0.0904837 t=27887
yi min 	移民	c=3 d=1.87011 t=27887
yi min ji hua 	移民計劃	c=1 d=0.980199 t=27887
yi min ju 	移民局	c=1 d=0.923116 t=27887
yi mu liao ran 	一目瞭然	c=1 d=0.873716 t=27887
yi nei 	以內	c=1 d=0.396531 t=27887
yi nian 	一年	c=2 d=1.03503 t=27887
yi pian 	一篇	c=1 d=0.97531 t=27887
yi qi 	一起	c=6 d=2.48467 t=27887
yi qi dong 	已啓動	c=1 d=0.57695 t=27887
yi qi qu 	一起去	c=1 d=0.960789 t=27887
yi qian 	以前	c=3 d=1.16149 t=27887
yi qiao bu tong 	一竅不通	c=1 d=0.843665 t=27887
yi qie 	一切	c=5 d=2.23526 t=27887
yi qie shun li 	一切順利	c=1 d=0.501576 t=27887
yi qun 	一羣	c=1 d=0.516851 t=27887
yi ran 	依然	c=5 d=1.59704 t=27887
yi shang 	以上	c=1 d=0.909373 t=27887
yi shao 	一勺	c=1 d=0.0675424 t=27887
yi she ji dao 	一涉及到	c=2 d=1.64156 t=27887
yi sheng 	醫生	c=1 d=0.755784 t=27887
yi shi 	一試	c=1 d=0.909373 t=27887
yi shi 	遺失	c=0 d=0.0142987 t=27887
yi shi tong ren 	一視同仁	c=2 d=0.951229 t=27887
yi shou 	一手	c=2 d=0.348495 t=27887
yi si 	意思	c=3 d=2.05219 t=27887
yi suan yi zhi 	乙酸乙酯	c=1 d=0.0773047 t=27887
yi tai 	一臺	c=1 d=0.771052 t=27887
yi tao 	一套	c=1 d=0.755784 t=27887
yi tian 	一天	c=8 d=2.53434 t=27887
yi tian zhong 	一天鐘	c=1 d=0.937067 t=27887
yi tiao 	一條	c=1 d=0.740818 t=27887
yi tu 	意圖	c=2 d=0.970169 t=27887
yi wai 	以外	c=1 d=0.927743 t=27887
yi wan shang 	一晚上	c=2 d=1.67734 t=27887
yi wei 	以爲	c=2 d=0.674176 t=27887
yi wen 	疑問	c=8 d=2.20066 t=27887
yi xi lie 	一系列	c=2 d=0.759946 t=27887
yi xia 	一下	c=100 d=7.91447 t=27887
yi xia 	以下	c=4 d=1.38327 t=27887
yi xia wu 	一下午	c=1 d=0.436049 t=27887
yi xiao 	一小	c=0 d=0.0923116 t=27887
yi xiao ba 	一小把	c=1 d=0.927743 t=27887
yi xiao shi 	一小時	c=2 d=1.31665 t=27887
yi xie 	一些	c=19 d=2.96906 t=27887
yi yang 	一樣	c=10 d=3.78789 t=27887
yi ye 	一頁	c=2 d=1.33135 t=27887
yi yi 	意義	c=2 d=1.17861 t=27887
yi you 	已有	c=6 d=1.88759 t=27887
yi yu 	易於	c=2 d=1.66821 t=27887
yi zao 	一早	c=2 d=0.71177 t=27887
